208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
208;P;204;P;247;P;-30;P;486
83;P;58;P;171;P;716;P;556
181;P;231;P;217;P;565;P;573
68;P;133;P;38;P;372;P;472
56;P;192;P;241;P;165;P;499
138;P;110;P;43;P;-5;P;520
